Signal,,,DFT
N,Amplitude,,Freq,M,theta
38931,0.0682431,,
38932,-0.0212165,,
38933,0.0553374,,
38934,0.026238,,
38935,-0.0982361,,
38936,0.0689129,,
38937,-0.115774,,
38938,0.00708582,,
38939,0.0967025,,
38940,-0.038984,,
38941,0.0726067,,
38942,0.00919358,,
38943,-0.0492437,,
38944,-0.0814645,,
38945,0.0527447,,
38946,0.104159,,
38947,0.086129,,
38948,0.0650484,,
38949,-0.116324,,
38950,0.102004,,
38951,-0.0270065,,
38952,0.0238953,,
38953,-0.0533621,,
38954,-0.102123,,
38955,-0.0806665,,
38956,-0.117021,,
38957,0.087954,,
38958,-0.0950709,,
38959,0.0923209,,
38960,-0.0683411,,
38961,0.0427338,,
38962,-0.015914,,
38963,-0.0340193,,
38964,-0.0405905,,
38965,0.0226221,,
38966,-0.0294001,,
38967,0.0332563,,
38968,0.00282369,,
38969,0.0580094,,
38970,-0.063767,,
38971,0.0399165,,
38972,0.00180035,,
38973,-0.118714,,
38974,0.0295506,,
38975,-0.0778997,,
38976,-0.11764,,
38977,0.0273404,,
38978,0.0602585,,
38979,-0.124429,,
38980,-0.0834841,,
38981,0.01051,,
38982,-0.0789547,,
38983,-0.011968,,
38984,-0.0694183,,
38985,-0.121326,,
38986,-0.0257176,,
38987,-0.00893747,,
38988,-0.00166544,,
38989,-0.00289636,,
38990,0.0109478,,
38991,-0.11377,,
38992,-0.025206,,
38993,0.0802608,,
38994,0.0964585,,
38995,-0.106109,,
38996,0.0947107,,
38997,-0.0735107,,
38998,0.00684012,,
38999,0.0862999,,
39000,0.0600152,,
39001,0.0706841,,
39002,0.0747025,,
39003,0.0156348,,
39004,0.0545173,,
39005,-0.101182,,
39006,-0.099522,,
39007,-0.0464617,,
39008,-0.0625288,,
39009,-0.0247755,,
39010,0.0991297,,
39011,0.114454,,
39012,-0.0991223,,
39013,0.0486721,,
39014,-0.0518163,,
39015,0.116168,,
39016,-0.0687162,,
39017,0.107335,,
39018,-0.0202376,,
39019,-0.0591395,,
39020,0.0596957,,
39021,-0.109378,,
39022,-0.0780226,,
39023,0.0105842,,
39024,0.00058785,,
39025,-0.0281209,,
39026,0.100214,,
39027,0.10713,,
39028,-0.00801451,,
39029,0.0964809,,
39030,-0.0250313,,
39031,0.0799022,,
39032,-0.0270104,,
39033,-0.00997091,,
39034,0.105533,,
39035,-0.021094,,
39036,-0.055346,,
39037,-0.0500869,,
39038,-0.0878823,,
39039,-0.0436519,,
39040,0.12097,,
39041,-0.0293788,,
39042,-0.0928296,,
39043,-0.0136017,,
39044,0.0222323,,
39045,-0.0445251,,
39046,-0.0134601,,
39047,0.0634416,,
39048,0.105755,,
39049,0.0523108,,
39050,0.00752831,,
39051,-0.0676302,,
39052,0.100624,,
39053,0.0494297,,
39054,0.0534695,,
39055,-0.0784493,,
39056,0.113335,,
39057,0.00258252,,
39058,-0.0552103,,
39059,-0.0144714,,
39060,-0.0949651,,
39061,-0.0735213,,
39062,-0.0307289,,
39063,0.0119719,,
39064,-0.0884984,,
39065,0.0900206,,
39066,0.0366792,,
39067,0.102564,,
39068,0.104489,,
39069,-0.0775058,,
39070,-0.121296,,
39071,-0.122742,,
39072,0.0521606,,
39073,0.0641676,,
39074,-0.0484419,,
39075,0.0622364,,
39076,-0.0634915,,
39077,-0.0726009,,
39078,-0.0675529,,
39079,0.0637574,,
39080,0.110503,,
39081,-0.100566,,
39082,-0.0292494,,
39083,-0.00981579,,
39084,0.00956986,,
39085,-0.0634213,,
39086,-0.0645223,,
39087,0.0800768,,
39088,0.114309,,
39089,0.0141993,,
39090,-0.0598673,,
39091,0.00393083,,
39092,0.0356681,,
39093,-0.00231411,,
39094,0.0352521,,
39095,-0.0976858,,
39096,-0.104062,,
39097,-0.0980006,,
39098,0.0242059,,
39099,0.0639761,,
39100,-0.0614796,,
39101,-0.0615484,,
39102,-0.0692442,,
39103,0.0785434,,
39104,-0.0228118,,
39105,-0.0842054,,
39106,-0.0695938,,
39107,0.0634447,,
39108,0.0757703,,
39109,-0.0814303,,
39110,-0.00756491,,
39111,0.058775,,
39112,-0.0747643,,
39113,-0.0917955,,
39114,0.112822,,
39115,0.107787,,
39116,0.103076,,
39117,-0.0243361,,
39118,-0.0329572,,
39119,0.0587921,,
39120,0.0328242,,
39121,-0.0524032,,
39122,0.0800484,,
39123,0.0144276,,
39124,0.0439919,,
39125,0.0564798,,
39126,-0.0211662,,
39127,0.122521,,
39128,0.00616079,,
39129,-0.0973603,,
39130,-0.0428251,,
39131,0.069227,,
39132,0.00153741,,
39133,-0.0788658,,
39134,0.0348654,,
39135,-0.0802346,,
39136,-0.0390924,,
39137,-0.104759,,
39138,-0.065689,,
39139,-0.0069336,,
39140,0.0857603,,
39141,0.0574035,,
39142,0.0653545,,
39143,-0.0571372,,
39144,0.0520864,,
39145,-0.00291899,,
39146,-0.0116322,,
39147,-0.0792275,,
39148,0.0771571,,
39149,0.106452,,
39150,0.0016025,,
39151,-0.0832544,,
39152,-0.10727,,
39153,-0.00268786,,
39154,-0.0186252,,
39155,0.0916659,,
39156,-0.00306884,,
39157,-0.0184096,,
39158,-0.0304663,,
39159,-0.00482909,,
39160,-0.114774,,
39161,0.123337,,
39162,0.102103,,
39163,-0.0010511,,
39164,0.0266746,,
39165,-0.0302097,,
39166,-0.0622154,,
39167,0.0271778,,
39168,-0.0756607,,
39169,-0.0581342,,
39170,0.107317,,
39171,0.00473078,,
39172,0.0590134,,
39173,-0.0209873,,
39174,0.0241997,,
39175,0.0261119,,
39176,-0.105979,,
39177,0.0773741,,
39178,-0.0783176,,
39179,-0.0664526,,
39180,0.0906542,,
39181,-0.0826518,,
39182,0.0138139,,
39183,-0.054898,,
39184,-0.0636215,,
39185,-0.0900005,,
39186,0.0431222,,
39187,-0.0334934,,
39188,0.121142,,
39189,-0.00711137,,
39190,0.0716198,,
39191,-0.111469,,
39192,-0.0184297,,
39193,-0.0329387,,
39194,0.0721751,,
39195,-0.0332198,,
39196,-0.0582666,,
39197,0.123568,,
39198,0.116126,,
39199,-0.0889651,,
39200,-0.0469963,,
39201,0.000612567,,
39202,-0.112011,,
39203,-0.0377126,,
39204,0.103106,,
39205,0.02972,,
39206,0.0580175,,
39207,0.0218763,,
39208,0.115898,,
39209,0.035649,,
39210,0.083976,,
39211,-0.121584,,
39212,-0.02573,,
39213,0.0508164,,
39214,-0.0745683,,
39215,0.0575917,,
39216,-0.00318994,,
39217,-0.0631,,
39218,0.0924162,,
39219,-0.0671047,,
39220,0.0563677,,
39221,0.0309266,,
39222,0.000757339,,
39223,-0.0711858,,
39224,0.0376907,,
39225,-0.0107471,,
39226,-0.0554221,,
39227,-0.0230956,,
39228,0.0392247,,
39229,0.0549087,,
39230,-0.0726942,,
39231,-0.112877,,
39232,-0.0319742,,
39233,-0.064616,,
39234,0.0694374,,
39235,-0.0462921,,
39236,0.0683549,,
39237,-0.0525238,,
39238,-0.0148491,,
39239,-0.00546393,,
39240,-0.0703697,,
39241,0.0654386,,
39242,-0.00712138,,
39243,-0.0257123,,
39244,-0.0878138,,
39245,0.0483738,,
39246,0.0167992,,
39247,-0.0104083,,
39248,-0.0627793,,
39249,0.104355,,
39250,-0.0791906,,
39251,-0.000808798,,
39252,-0.0671555,,
39253,0.120719,,
39254,0.0579768,,
39255,0.0414729,,
39256,0.0643707,,
39257,-0.018838,,
39258,0.0677245,,
39259,0.00948353,,
39260,0.0522848,,
39261,-0.0566088,,
39262,-0.071161,,
39263,0.0767757,,
39264,-0.112237,,
39265,0.00375942,,
39266,0.00187734,,
39267,0.0937169,,
39268,-0.00737107,,
39269,-0.00400943,,
39270,0.00220849,,
39271,0.0432453,,
39272,0.0384716,,
39273,0.113835,,
39274,-0.106144,,
39275,0.0716104,,
39276,-0.0891737,,
39277,-0.0374677,,
39278,-0.00444519,,
39279,0.01298,,
39280,0.0240076,,
39281,0.113386,,
39282,-0.112219,,
39283,0.0432553,,
39284,0.10186,,
39285,-0.0865222,,
39286,-0.114142,,
39287,0.0604992,,
39288,-0.0928944,,
39289,0.05474,,
39290,0.057217,,
39291,-0.05547,,
39292,0.10968,,
39293,0.0773708,,
39294,0.0108039,,
39295,-0.0725523,,
39296,-0.0898475,,
39297,-0.119042,,
39298,-0.0763612,,
39299,0.070811,,
39300,0.0429053,,
39301,-0.12108,,
39302,0.00958425,,
39303,-0.115191,,
39304,-0.118669,,
39305,-0.0312476,,
39306,0.0896468,,
39307,-0.0613367,,
39308,0.0155464,,
39309,-0.123851,,
39310,-0.0973384,,
39311,0.0266533,,
39312,0.00876127,,
39313,0.11575,,
39314,-0.0924305,,
39315,0.121136,,
39316,-0.0812319,,
39317,-0.0295719,,
39318,0.004959,,
39319,-0.117597,,
39320,-0.0508702,,
39321,0.110751,,
39322,-0.0168209,,
39323,0.0835406,,
39324,0.0520211,,
39325,-0.0924289,,
39326,0.0290764,,
39327,0.0177496,,
39328,0.0795665,,
39329,-0.123492,,
39330,-0.0729677,,
39331,-0.0137491,,
39332,-0.0291444,,
39333,0.0968524,,
39334,0.103799,,
39335,-0.086205,,
39336,-0.0284373,,
39337,0.0102426,,
39338,0.0956867,,
39339,-0.010525,,
39340,0.0945067,,
39341,-0.0801443,,
39342,-0.0757461,,
39343,0.00251003,,
39344,0.0293327,,
39345,0.0232051,,
39346,0.10909,,
39347,-0.0679005,,
39348,-0.106817,,
39349,0.0876394,,
39350,-0.0322506,,
39351,0.0460237,,
39352,0.0279485,,
39353,0.0706172,,
39354,-0.0578854,,
39355,0.0909798,,
39356,-0.0668818,,
39357,0.0148199,,
39358,0.0907478,,
39359,-0.114822,,
39360,0.0378977,,
39361,0.0639652,,
39362,-0.111453,,
39363,0.0524685,,
39364,-0.0546577,,
39365,-0.123558,,
39366,0.0433584,,
39367,-0.0965459,,
39368,-0.112028,,
39369,0.0977364,,
39370,0.076606,,
39371,-0.0319319,,
39372,0.113114,,
39373,-0.0288045,,
39374,0.0510029,,
39375,0.100704,,
39376,-0.0166169,,
39377,-0.00320053,,
39378,-0.0929655,,
39379,0.0136246,,
39380,-0.0831135,,
39381,-0.0100663,,
39382,0.0146268,,
39383,0.0151116,,
39384,0.120261,,
39385,0.0586368,,
39386,-0.123998,,
39387,-0.0549191,,
39388,0.101455,,
39389,0.0689589,,
39390,-0.102106,,
39391,-0.0450031,,
39392,-0.05959,,
39393,-0.0255349,,
39394,0.0643512,,
39395,0.0464751,,
39396,0.0801291,,
39397,0.0908893,,
39398,-0.00190519,,
39399,0.0355648,,
39400,0.0201118,,
39401,0.0381361,,
39402,-0.0878892,,
39403,-0.0359464,,
39404,-0.0893043,,
39405,0.0737674,,
39406,0.101789,,
39407,-0.0882512,,
39408,-0.00322328,,
39409,0.0395723,,
39410,-0.0433985,,
39411,0.114827,,
39412,-0.0307831,,
39413,0.020688,,
39414,0.049258,,
39415,-0.00813301,,
39416,-0.0351461,,
39417,-0.0311975,,
39418,0.0463619,,
39419,0.111807,,
39420,-0.0773451,,
39421,0.0439434,,
39422,-0.00758667,,
39423,-0.11983,,
39424,0.117343,,
39425,-0.12216,,
39426,-0.0840953,,
39427,0.0972701,,
39428,0.0346501,,
39429,-0.00229231,,
39430,-0.0227032,,
39431,-0.0289972,,
39432,0.0334175,,
39433,0.0378056,,
39434,0.0970423,,
39435,0.0337342,,
39436,-0.0194581,,
39437,-0.0802719,,
39438,-0.00249283,,
39439,0.0387546,,
39440,0.0483671,,
39441,0.116666,,
39442,0.0836091,,
39443,0.0735527,,
39444,-0.120706,,
39445,0.102222,,
39446,-0.095151,,
39447,-0.0162709,,
39448,-0.0958734,,
39449,-0.0434591,,
39450,-0.0719943,,
39451,0.0423387,,
39452,0.0937135,,
39453,-0.0572704,,
39454,0.121956,,
39455,0.0879502,,
39456,0.110523,,
39457,0.00183499,,
39458,-0.0488558,,
39459,-0.0591464,,
39460,0.034441,,
39461,-0.00621597,,
39462,-0.0871243,,
39463,0.063614,,
39464,-0.0448023,,
39465,-0.0141697,,
39466,-0.106961,,
39467,-0.0675121,,
39468,-0.0688497,,
39469,0.0421185,,
39470,-0.0867489,,
39471,-0.104953,,
39472,0.0235659,,
39473,0.0304014,,
39474,-0.124987,,
39475,-0.0783356,,
39476,0.0775561,,
39477,0.0346897,,
39478,0.0840825,,
39479,0.105491,,
39480,-0.0700619,,
39481,0.0535937,,
39482,0.0817033,,
39483,0.0393325,,
39484,0.104943,,
39485,0.0493457,,
39486,0.000617518,,
39487,-0.00449539,,
39488,0.0191909,,
39489,-0.0203947,,
39490,0.103907,,
39491,-0.0458416,,
39492,0.117789,,
39493,0.0833388,,
39494,0.0693662,,
39495,0.0704316,,
39496,0.123733,,
39497,-0.0403059,,
39498,0.0597775,,
39499,-0.073785,,
39500,0.107974,,
39501,-0.0201595,,
39502,-0.104617,,
39503,-0.0587686,,
39504,0.0669312,,
39505,0.036931,,
39506,0.0509665,,
39507,0.000160875,,
39508,0.119804,,
39509,0.0777187,,
39510,-0.07041,,
39511,-0.0558254,,
39512,0.108278,,
39513,0.0112157,,
39514,0.0574673,,
39515,0.103623,,
39516,0.0749697,,
39517,0.123021,,
39518,-0.0414995,,
39519,-0.0405368,,
39520,0.0787664,,
39521,-0.0903063,,
39522,-0.0148379,,
39523,-0.0117272,,
39524,-0.0331315,,
39525,0.0420188,,
39526,-0.0833465,,
39527,-0.030578,,
39528,0.0450151,,
39529,-0.108958,,
39530,0.0812244,,
39531,-0.0428491,,
39532,0.0452804,,
39533,0.000523915,,
39534,-0.00464639,,
39535,-0.101031,,
39536,-0.0959642,,
39537,0.0907853,,
39538,-0.0989921,,
39539,0.0477136,,
39540,-0.12398,,
39541,-0.0384314,,
39542,-0.117169,,
39543,0.123743,,
39544,0.0937678,,
39545,0.0562348,,
39546,-0.0363598,,
39547,0.0359656,,
39548,0.092569,,
39549,0.0666584,,
39550,0.0460059,,
39551,0.0434886,,
39552,-0.0553332,,
39553,0.1119,,
39554,0.114576,,
39555,-0.0119928,,
39556,0.0507281,,
39557,0.0732938,,
39558,0.00080017,,
39559,0.0434216,,
39560,-0.0902665,,
39561,0.0250859,,
39562,-0.0398935,,
39563,0.0151712,,
39564,0.0840512,,
39565,-0.123459,,
39566,-0.0255172,,
39567,0.0236694,,
39568,-0.0520302,,
39569,-0.0115977,,
39570,0.0863175,,
39571,0.0960235,,
39572,0.0278285,,
39573,-0.115381,,
39574,-0.0857926,,
39575,0.064176,,
39576,-0.0186907,,
39577,-0.0608134,,
39578,-0.115071,,
39579,0.0909125,,
39580,-0.101879,,
39581,-0.0795639,,
39582,0.0697453,,
39583,0.0636245,,
39584,0.0203359,,
39585,-0.118824,,
39586,0.102594,,
39587,0.0192304,,
39588,-0.0451778,,
39589,-0.124104,,
39590,-0.0274842,,
39591,-0.0608034,,
39592,-0.0790218,,
39593,0.00267974,,
39594,-0.0553159,,
39595,0.0460128,,
39596,0.0340456,,
39597,0.107806,,
39598,-0.0335364,,
39599,0.0231552,,
39600,0.0351993,,
39601,-0.00465305,,
39602,0.0140127,,
39603,0.0559836,,
39604,-0.123476,,
39605,0.0116386,,
39606,0.0689031,,
39607,0.013847,,
39608,0.0517021,,
39609,-0.117476,,
39610,0.116783,,
39611,-0.024262,,
39612,-0.0666039,,
39613,-0.0514133,,
39614,-0.0125477,,
39615,-0.0110032,,
39616,0.109481,,
39617,-0.0786843,,
39618,0.0951492,,
39619,-0.0237408,,
39620,0.0674968,,
39621,0.119726,,
39622,-0.108675,,
39623,0.0764006,,
39624,-0.0958878,,
39625,0.0383711,,
39626,-0.0926987,,
39627,-0.0296608,,
39628,-0.0517241,,
39629,-0.0567345,,
39630,-0.0978367,,
39631,0.0408928,,
39632,-0.11564,,
39633,-0.08951,,
39634,0.0965176,,
39635,-0.0417778,,
39636,-0.0366981,,
39637,0.112207,,
39638,0.107229,,
39639,0.0716741,,
39640,0.0453058,,
39641,0.0760568,,
39642,-0.026735,,
39643,0.0802431,,
39644,0.0652537,,
39645,-0.0791319,,
39646,0.121727,,
39647,-0.119542,,
39648,-0.0268358,,
39649,0.0762616,,
39650,-0.0533303,,
39651,-0.11731,,
39652,-0.0948131,,
39653,0.12058,,
39654,-0.0562185,,
39655,0.0982257,,
39656,0.056927,,
39657,0.0768407,,
39658,0.036755,,
39659,-0.0270766,,
39660,-0.117289,,
39661,-0.0795271,,
39662,0.0125138,,
39663,-0.0109347,,
39664,0.0891352,,
39665,0.037658,,
39666,-0.0210087,,
39667,-0.00501109,,
39668,-0.0900378,,
39669,-0.0901132,,
39670,0.0099399,,
39671,-0.0285781,,
39672,0.0632381,,
39673,0.0361134,,
39674,-0.0934195,,
39675,-0.0799216,,
39676,-0.11875,,
39677,-0.0926599,,
39678,-0.0716648,,
39679,-0.124081,,
39680,0.112526,,
39681,-0.0514591,,
39682,0.00680769,,
39683,-0.0147815,,
39684,-0.00544571,,
39685,-0.101828,,
39686,-0.12497,,
39687,-0.114393,,
39688,-0.0109679,,
39689,0.105561,,
39690,0.0869511,,
39691,0.0266823,,
39692,-0.0527221,,
39693,0.086978,,
39694,0.0485584,,
39695,0.0352812,,
39696,-0.0178871,,
39697,-0.0939106,,
39698,-0.0832249,,
39699,0.0657371,,
39700,0.0594641,,
39701,-0.025184,,
39702,-0.11798,,
39703,-0.0850705,,
39704,-0.0882056,,
39705,0.123967,,
39706,-0.0673187,,
39707,0.0134552,,
39708,0.103431,,
39709,0.00480098,,
39710,0.0297881,,
39711,0.0722417,,
39712,0.106778,,
39713,-0.0787871,,
39714,-0.104664,,
39715,0.0728694,,
39716,-0.012066,,
39717,0.0900722,,
39718,0.0383246,,
39719,0.00477792,,
39720,0.0800658,,
39721,0.119883,,
39722,-0.0724657,,
39723,0.116742,,
39724,0.101855,,
39725,-0.070475,,
39726,-0.0031846,,
39727,-0.0385219,,
39728,0.0031248,,
39729,0.0106639,,
39730,0.0695508,,
39731,0.0164521,,
39732,-0.0381296,,
39733,0.0748437,,
39734,0.0896768,,
39735,-0.123779,,
39736,0.0937715,,
39737,0.0387188,,
39738,-0.100876,,
39739,-0.0256949,,
39740,0.0391293,,
39741,0.0879613,,
39742,-0.0099129,,
39743,-0.0451179,,
39744,-0.116227,,
39745,0.107788,,
39746,-0.0742585,,
39747,-0.0486761,,
39748,0.095624,,
39749,0.0885151,,
39750,-0.119664,,
39751,-0.109085,,
39752,0.114465,,
39753,-0.0497108,,
39754,-0.0996325,,
39755,0.0698521,,
39756,0.0374034,,
39757,0.105875,,
39758,-0.026293,,
39759,0.0603609,,
39760,0.0987763,,
39761,-0.0513414,,
39762,0.0444599,,
39763,0.0838203,,
39764,-0.0891781,,
39765,-0.0175369,,
39766,0.108065,,
39767,0.0384777,,
39768,0.00150022,,
39769,-0.0193857,,
39770,-0.0181543,,
39771,0.0657325,,
39772,0.0844285,,
39773,0.00459055,,
39774,0.110054,,
39775,-0.0122699,,
39776,-0.041325,,
39777,-0.0868353,,
39778,0.124224,,
39779,0.0176757,,
39780,-0.0989592,,
39781,-0.0850317,,
39782,0.0381179,,
39783,0.0376975,,
39784,-0.0609689,,
39785,-0.0409533,,
39786,0.0289133,,
39787,-0.104398,,
39788,0.00780205,,
39789,-0.0774336,,
39790,-0.101758,,
39791,-0.00789201,,
39792,-0.113543,,
39793,-0.0273303,,
39794,0.0223053,,
39795,-0.0498741,,
39796,-0.0927875,,
39797,-0.0580723,,
39798,-0.0718498,,
39799,-0.0205844,,
39800,0.117736,,
39801,0.0386667,,
39802,-0.0892096,,
39803,0.0677476,,
39804,-0.0623972,,
39805,-0.117972,,
39806,-0.0981931,,
39807,-0.105342,,
39808,-0.121126,,
39809,-0.0430107,,
39810,0.0519333,,
39811,0.0851612,,
39812,0.0462883,,
39813,-0.117104,,
39814,0.0942004,,
39815,-0.0713915,,
39816,0.0365765,,
39817,0.0520812,,
39818,-0.114727,,
39819,0.0226284,,
39820,-0.120183,,
39821,0.0336288,,
39822,-0.0573822,,
39823,-0.0960982,,
39824,-0.00143805,,
39825,0.0477667,,
39826,0.054603,,
39827,0.0146776,,
39828,0.124939,,
39829,0.061129,,
39830,-0.112577,,
39831,-0.089297,,
39832,0.103608,,
39833,0.098174,,
39834,0.0674437,,
39835,0.00457191,,
39836,0.107211,,
39837,0.0531552,,
39838,0.0260823,,
39839,-0.0031543,,
39840,0.0391047,,
39841,-0.0530069,,
39842,0.10247,,
39843,-0.119153,,
39844,0.0770138,,
39845,-0.00656648,,
39846,0.100662,,
39847,0.0682749,,
39848,0.0412708,,
39849,0.0869792,,
39850,-0.00557095,,
39851,-0.0194793,,
39852,0.039503,,
39853,-0.0841822,,
39854,0.0609118,,
39855,0.0225482,,
39856,0.120272,,
39857,-0.00864109,,
39858,-0.0577606,,
39859,-0.0833636,,
39860,-0.110074,,
39861,-0.0495056,,
39862,0.0825973,,
39863,0.114914,,
39864,-0.0398923,,
39865,0.116568,,
39866,0.0950081,,
39867,0.069446,,
39868,0.0251705,,
39869,-0.124887,,
39870,0.0861295,,
39871,0.122984,,
39872,0.119123,,
39873,-0.112878,,
39874,-0.0484925,,
39875,-0.0609664,,
39876,-0.00758488,,
39877,0.10803,,
39878,0.0575745,,
39879,-0.106205,,
39880,-0.0515126,,
39881,0.0965191,,
39882,-0.113972,,
39883,-0.112235,,
39884,-0.100117,,
39885,-0.0793727,,
39886,0.080228,,
39887,0.0757084,,
39888,-0.0960779,,
39889,-0.0925065,,
39890,0.067617,,
39891,-0.00375805,,
39892,-0.0906406,,
39893,-0.124606,,
39894,0.0267557,,
39895,0.0740638,,
39896,-0.0553848,,
39897,0.108172,,
39898,0.0155141,,
39899,0.0467347,,
39900,-0.0326136,,
39901,-0.0584981,,
39902,-0.00354127,,
39903,0.0279903,,
39904,-0.097761,,
39905,0.0304583,,
39906,-0.0859627,,
39907,-0.0950432,,
39908,0.0824757,,
39909,0.103516,,
39910,0.120699,,
39911,-0.0853178,,
39912,-0.0541624,,
39913,0.00334502,,
39914,-0.0922939,,
39915,0.0643855,,
39916,0.021387,,
39917,-0.107703,,
39918,-0.0677259,,
39919,-0.0361068,,
39920,-0.0288676,,
39921,0.0487221,,
39922,-0.0682858,,
39923,0.0533336,,
39924,-0.0639089,,
39925,0.0541904,,
39926,-0.106731,,
39927,0.111005,,
39928,0.0367725,,
39929,0.122287,,
39930,0.10948,,
39931,-0.0555352,,
39932,-0.00780821,,
39933,-0.110221,,
39934,0.00680065,,
39935,-0.0140895,,
39936,0.0881703,,
39937,-0.0343759,,
39938,-0.11628,,
39939,-0.0997568,,
39940,-0.0958067,,
39941,0.0292893,,
39942,-0.105493,,
39943,0.0872582,,
39944,-0.0416548,,
39945,-0.0929205,,
39946,-0.0729415,,
39947,0.06812,,
39948,-0.105982,,
39949,-0.107726,,
39950,-0.076304,,
39951,0.0435187,,
39952,0.0443563,,
39953,0.0446692,,
39954,-0.0915831,,
39955,0.12349,,
39956,0.0100116,,
39957,-0.0756637,,
39958,-0.0430329,,
39959,0.123839,,
39960,0.102554,,
39961,-0.0615997,,
39962,0.0691787,,
39963,0.0419728,,
39964,-0.0691523,,
39965,0.0332403,,
39966,-0.00551383,,
39967,0.0751559,,
39968,0.079683,,
39969,-0.0507072,,
39970,0.0284809,,
39971,-0.0622638,,
39972,-0.07303,,
39973,-0.014446,,
39974,-0.0280045,,
39975,-0.114714,,
39976,-0.003105,,
39977,-0.0644411,,
39978,-0.0438678,,
39979,-0.0321032,,
39980,-0.00964385,,
39981,-0.0349394,,
39982,0.00290214,,
39983,0.0172328,,
39984,-0.116112,,
39985,-0.079379,,
39986,-0.0760376,,
39987,0.0457518,,
39988,-0.0490312,,
39989,0.0209558,,
39990,0.101979,,
39991,-0.0813324,,
39992,0.0598852,,
39993,0.121517,,
39994,-0.0615054,,
39995,-0.025821,,
39996,-0.0229468,,
39997,-0.0296146,,
39998,0.0600716,,
39999,-0.10613,,
40000,0.119271,,
40001,-0.097911,,
40002,-0.123567,,
40003,-0.0245269,,
40004,0.108969,,
40005,-0.033563,,
40006,0.0488415,,
40007,0.108834,,
40008,0.0728573,,
40009,-0.0981553,,
40010,-0.0241665,,
40011,-0.0710398,,
40012,-0.0454689,,
40013,-0.0737853,,
40014,0.0978309,,
40015,0.0891744,,
40016,-0.051487,,
40017,-0.0491526,,
40018,-0.0931937,,
40019,-0.00010481,,
40020,-0.0692174,,
40021,0.055527,,
40022,-0.0181743,,
40023,0.0182526,,
40024,0.111496,,
40025,-0.014334,,
40026,0.00562511,,
40027,-0.0519124,,
40028,0.110742,,
40029,-0.0731828,,
40030,0.0285756,,
40031,0.0209775,,
40032,0.0556617,,
40033,-0.0565531,,
40034,-0.104342,,
40035,-0.0493073,,
40036,-0.0046915,,
40037,0.0283964,,
40038,0.0983214,,
40039,-0.0450484,,
40040,-0.0384845,,
40041,0.0663898,,
40042,-0.0830214,,
40043,0.121185,,
40044,-0.112597,,
40045,-0.00819325,,
40046,-0.0827673,,
40047,-0.116,,
40048,0.0274785,,
40049,-0.00328861,,
40050,-0.098075,,
40051,0.00281656,,
40052,-0.0498504,,
40053,-0.00565414,,
40054,-0.019774,,
40055,0.0319254,,
40056,-0.0191499,,
40057,-0.0680098,,
40058,0.111647,,
40059,0.00552475,,
40060,0.00464816,,
40061,0.0483067,,
40062,-0.0128068,,
40063,0.0107536,,
40064,-0.0325761,,
40065,0.0683113,,
40066,-0.11166,,
40067,0.106289,,
40068,0.0789291,,
40069,-0.0856406,,
40070,0.0540382,,
40071,0.062753,,
40072,0.0892624,,
40073,0.0301977,,
40074,0.050734,,
40075,-0.0326153,,
40076,-0.0977561,,
40077,0.0250785,,
40078,0.0676002,,
40079,0.0485874,,
40080,0.0610915,,
40081,0.015941,,
40082,-0.123202,,
40083,-0.0400171,,
40084,0.108276,,
40085,0.11775,,
40086,-0.0815787,,
40087,0.121816,,
40088,0.109761,,
40089,0.0572256,,
40090,0.124774,,
40091,-0.114917,,
40092,-0.0412299,,
40093,0.119969,,
40094,-0.0792239,,
40095,0.00304647,,
40096,-0.00509027,,
40097,0.0824396,,
40098,-0.105222,,
40099,-0.0801023,,
40100,-0.0328718,,
40101,-0.0699701,,
40102,0.0742624,,
40103,-0.0688707,,
40104,0.114459,,
40105,-0.064937,,
40106,-0.0723753,,
40107,-0.0501817,,
40108,0.0844337,,
40109,0.118775,,
40110,-0.0366463,,
40111,-0.0234821,,
40112,-0.0203594,,
40113,-0.0854843,,
40114,0.0954987,,
40115,-0.0950671,,
40116,-0.0701183,,
40117,0.0583757,,
40118,0.0236349,,
40119,0.115605,,
40120,0.097441,,
40121,0.00453899,,
40122,-0.0321708,,
40123,-0.105413,,
40124,-0.118614,,
40125,0.0177422,,
40126,0.00419439,,
40127,-0.0436683,,
40128,0.0731188,,
40129,-0.0286204,,
40130,-0.116115,,
40131,0.0537914,,
40132,0.0747969,,
40133,-0.0126906,,
40134,-0.0802795,,
40135,-0.123805,,
40136,0.0375041,,
40137,-0.043703,,
40138,0.00685082,,
40139,0.120918,,
40140,-0.0860728,,
40141,-0.0176432,,
40142,0.0960112,,
40143,-0.0430325,,
40144,0.0373121,,
40145,-0.104482,,
40146,-0.00271253,,
40147,-0.0318147,,
40148,-0.0253922,,
40149,0.0730343,,
40150,0.0146108,,
40151,-0.0758822,,
40152,-0.116643,,
40153,-0.039771,,
40154,0.114808,,
40155,0.0657655,,
40156,-0.0289111,,
40157,-0.124115,,
40158,-0.116487,,
40159,0.000245823,,
40160,0.100564,,
40161,0.0962307,,
40162,-0.0560519,,
40163,0.0758833,,
40164,0.0596138,,
40165,-0.0264038,,
40166,-0.10299,,
40167,-0.117725,,
40168,-0.122693,,
40169,-0.024046,,
40170,-0.038818,,
40171,0.0124239,,
40172,0.0350576,,
40173,0.106534,,
40174,-0.0151064,,
